ID;Tipo;SKU;Nombre;Publicado;¿Está destacado?;Visibilidad en el catálogo;Descripción corta;Descripción;Día en que empieza el precio rebajado;Día en que termina el precio rebajado;Estado del impuesto;Clase de impuesto;¿En inventario?;Inventario;Cantidad de bajo inventario;¿Permitir reservas de productos agotados?;¿Vendido individualmente?;Peso (kg);Longitud (cm);Anchura (cm);Altura (cm);¿Permitir valoraciones de clientes?;Nota de compra;Precio rebajado;Precio normal;Categorías;Etiquetas;Clase de envío;Imágenes;Límite de descargas;Días de caducidad de la descarga;Superior;Productos agrupados;Ventas dirigidas;Ventas cruzadas;URL externa;Texto del botón;Posición
5055;simple;2947;Wass. REX Limpiador ac.inox.Gat.500cc (12);1;0;visible;Wass. REX Limpiador ac.inox.Gat.500cc (12);;;;taxable;;1;;;0;0;;;;;1;;;230;Limpieza;;;;;;;;;;;;0
5056;simple;2948;Wass. REX Quita Sarro Rex 500cc (6);1;0;visible;Wass. REX Quita Sarro Rex 500cc (6);;;;taxable;;1;;;0;0;;;;;1;;;150;Limpieza;;;;;;;;;;;;0
5057;simple;2949;Wass. REX Quita Mancha 180cc aero (6);1;0;visible;Wass. REX Quita Mancha 180cc aero (6);;;;taxable;;1;;;0;0;;;;;1;;;250;Limpieza;;;;;;;;;;;;0
5058;simple;2953;FL Mesa Rect.Reforz.75x140 Bca.;1;0;visible;FL Mesa Rect.Reforz.75x140 Bca.;;;;taxable;;1;;;0;0;;;;;1;;;6332;Bazar;;;;;;;;;;;;0
5059;simple;2957;Bombilla DR500 Niquel x12;1;0;visible;Bombilla DR500 Niquel x12;;;;taxable;;1;;;0;0;;;;;1;;;1100;Regaleria;;;;;;;;;;;;0
5060;simple;2958;Bombilla DR781 Color x12;1;0;visible;Bombilla DR781 Color x12;;;;taxable;;1;;;0;0;;;;;1;;;600;Regaleria;;;;;;;;;;;;0
5061;simple;2959;Bombilla DR784 Aluminio x12;1;0;visible;Bombilla DR784 Aluminio;;;;taxable;;1;;;0;0;;;;;1;;;480;Regaleria;;;;;;;;;;;;0
5062;simple;2960;Bombilla DR790 b/dorada x12;1;0;visible;Bombilla DR790 b/dorada;;;;taxable;;1;;;0;0;;;;;1;;;1420;Bazar;;;;;;;;;;;;0
5063;simple;2961;Bombilla DR808 Chata x12;1;0;visible;Bombilla DR808 Chata;;;;taxable;;1;;;0;0;;;;;1;;;760;Bazar;;;;;;;;;;;;0
5064;simple;2962;Bombilla DR901 corta x12;1;0;visible;Bombilla DR901 corta x12;;;;taxable;;1;;;0;0;;;;;1;;;1120;Bazar;;;;;;;;;;;;0
5065;simple;2963;Bombilla DR905 c/resorte corta x12;1;0;visible;Bombilla DR905 c/resorte corta;;;;taxable;;1;;;0;0;;;;;1;;;670;Bazar;;;;;;;;;;;;0
5066;simple;2964;Bombilla DR911 coco filtro x12;1;0;visible;Bombilla DR911 coco filtro x12;;;;taxable;;1;;;0;0;;;;;1;;;1940;Bazar;;;;;;;;;;;;0
5067;simple;2967;Aceite Girasol Don Hugo 900cc x15;1;0;visible;Aceite Girasol Don Hugo 900cc x15;;;;taxable;;1;;;0;0;;;;;1;;;2380;Comestible;;;;;;;;;;;;0
5068;simple;2969;Pila E96 AAAA x2 Energizer;1;0;visible;Pila E96 AAAA x2 Energizer;;;;taxable;;1;;;0;0;;;;;1;;;226;Varios;;;;;;;;;;;;0
5069;simple;2980;ALGABO H.Kitty Colonia Swet Girlx100ml;1;0;visible;ALGABO H.Kitty Colonia Swet Girlx100ml;;;;taxable;;1;;;0;0;;;;;1;;;280;Perfumeria;;;;;;;;;;;;0
5070;simple;2981;ALGABO H.Kitty Colonia Lov.Teen x100 ml;1;0;visible;ALGABO H.Kitty Colonia Lov.Teen x100 ml;;;;taxable;;1;;;0;0;;;;;1;;;280;Perfumeria;;;;;;;;;;;;0
5071;simple;2982;ALGABO H.Kitty Set Body Splash+Sh.200 ml;1;0;visible;ALGABO H.Kitty Set Body Splash+Sh.200 ml;;;;taxable;;1;;;0;0;;;;;1;;;493;Perfumeria;;;;;;;;;;;;0
5072;simple;2983;ALGABO Hulk Shampoo 3Dx 300 ml;1;0;visible;ALGABO Hulk Shampoo 3Dx 300 ml;;;;taxable;;1;;;0;0;;;;;1;;;680;Perfumeria;;;;;;;;;;;;0
5073;simple;2984;ALGABO Spiderman Body Splash col.x125ml;1;0;visible;ALGABO Spiderman Body Splash col.x125ml;;;;taxable;;1;;;0;0;;;;;1;;;220;Perfumeria;;;;;;;;;;;;0
5074;simple;2985;ALGABO Spiderman Colonia x 100 Ml;1;0;visible;ALGABO Spiderman Colonia x 100 Ml;;;;taxable;;1;;;0;0;;;;;1;;;440;Perfumeria;;;;;;;;;;;;0
5075;simple;2986;ALGABO Spiderman Set Col.125+Sh.200;1;0;visible;ALGABO Spiderman Set Col.125+Sh.200;;;;taxable;;1;;;0;0;;;;;1;;;493;Perfumeria;;;;;;;;;;;;0
5076;simple;2987;ALGABO Men Crema Pote x150grs (24);1;0;visible;ALGABO Men Crema Pote x150grs (24);;;;taxable;;1;;;0;0;;;;;1;;;180;Perfumeria;;;;;;;;;;;;0
5077;simple;2991;Klein Juguera Hex. c/pico;1;0;visible;Klein Juguera Hex. c/pico;;;;taxable;;1;;;0;0;;;;;1;;;90;Perfumeria;;;;;;;;;;;;0
5078;simple;2993;Cepillo Auto violin DS;1;0;visible;Cepillo Auto violin DS;;;;taxable;;1;;;0;0;;;;;1;;;70;Bazar;;;;;;;;;;;;0
5079;simple;2994;Cepillo Auto violin hidro DS;1;0;visible;Cepillo Auto violin hidro DS;;;;taxable;;1;;;0;0;;;;;1;;;85;Bazar;;;;;;;;;;;;0
5080;simple;2995;Klein Mamadera Hexagonal;1;0;visible;Klein Mamadera Hexagonal;;;;taxable;;1;;;0;0;;;;;1;;;90;Varios;;;;;;;;;;;;0
5081;simple;2998;Klein Mamadera Boca Ancha Color;1;0;visible;Klein Mamadera Boca Ancha Color;;;;taxable;;1;;;0;0;;;;;1;;;130;Varios;;;;;;;;;;;;0
5082;simple;2999;Klein Juguera Leon;1;0;visible;Klein Juguera Leon;;;;taxable;;1;;;0;0;;;;;1;;;115;Varios;;;;;;;;;;;;0
5083;simple;3000;Klein Plato 3 divisiones;1;0;visible;Klein Plato 3 divisiones;;;;taxable;;1;;;0;0;;;;;1;;;40;Perfumeria;;;;;;;;;;;;0
5084;simple;3001;Klein Jabonera;1;0;visible;Klein Jabonera;;;;taxable;;1;;;0;0;;;;;1;;;89;Perfumeria;;;;;;;;;;;;0
5085;simple;3002;Klein Toalla;1;0;visible;Klein Toalla;;;;taxable;;1;;;0;0;;;;;1;;;699;Perfumeria;;;;;;;;;;;;0
5086;simple;3003;Klein Manta;1;0;visible;Klein Manta;;;;taxable;;1;;;0;0;;;;;1;;;845;Perfumeria;;;;;;;;;;;;0
5087;simple;3004;Klein Babitas;1;0;visible;Klein Babitas;;;;taxable;;1;;;0;0;;;;;1;;;259;Perfumeria;;;;;;;;;;;;0
5088;simple;3007;Linterna Energizer Hard Case P.Plus 300 l;1;0;visible;Linterna Energizer Hard Case P.Plus 300 l;;;;taxable;;1;;;0;0;;;;;1;;;1298;Varios;;;;;;;;;;;;0
5089;simple;3008;MT Maceta Americana Med. 814;1;0;visible;MT Maceta Americana Med. 814;;;;taxable;;1;;;0;0;;;;;1;;;90;Sin Categoria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/814.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/814.png;;;;;;;;;0
5090;simple;3013;Desodorante aero Glade x6 Mandarina;1;0;visible;Desodorante aero Glade x6 Mandarina;;;;taxable;;1;;;0;0;;;;;1;;;880;Sin Categoria;;;;;;;;;;;;0
5091;simple;3016;Detergente Magistral 215ml Limon x21;1;0;visible;Detergente Magistral 215ml Limon x21;;;;taxable;;1;;;0;0;;;;;1;;;1651;Sin Categoria;;;;;;;;;;;;0
5092;simple;3018;Glade Canasta Liq.Ap.Mañana Campo;1;0;visible;Glade Canasta Liq.Ap.Ma?ana Campo;;;;taxable;;1;;;0;0;;;;;1;;;278;Limpieza;;;;;;;;;;;;0
5093;simple;3019;TANG Naranja x20;1;0;visible;TANG Naranja x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5094;simple;3020;TANG Pomelo Rosado x20;1;0;visible;TANG Pomelo Rosado x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5095;simple;3021;TANG Limonada x20;1;0;visible;TANG Limonada x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5096;simple;3022;TANG Nar-Dulce x20;1;0;visible;TANG Nar-Dulce x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5097;simple;3023;TANG Durazno x20;1;0;visible;TANG Durazno x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5098;simple;3024;TANG Anana x20;1;0;visible;TANG Anana x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5099;simple;3025;TANG Nar-Mango x20;1;0;visible;TANG Nar-Mango x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5100;simple;3026;TANG Pera x20;1;0;visible;TANG Pera x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5101;simple;3027;TANG Nar-Banana x20;1;0;visible;TANG Nar-Banana x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5102;simple;3028;TANG Nar-Durazno x20;1;0;visible;TANG Nar-Durazno x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5103;simple;3029;TANG Multifruta x20;1;0;visible;TANG Multifruta x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5104;simple;3030;TANG Mix Nar-Marac.-Fruti. x20;1;0;visible;TANG Mix Nar-Marac.-Fruti. x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5105;simple;3031;TANG Mix Nar-Lima x20;1;0;visible;TANG Mix Nar-Lima x20;;;;taxable;;1;;;0;0;;;;;1;;;185;Comestible;;;;;;;;;;;;0
5106;simple;3032;Inst.Toalla Elegante Int. 10x250 Prem.DH -1032-;1;0;visible;Inst.Toalla Elegante Int. 10x250 Prem.DH -1032-;;;;taxable;;1;;;0;0;;;;;1;;;1650;Sin Categoria;;;;;;;;;;;;0
5107;simple;3033;Servilletas Elegante 150u 32x31.5 Prem.945;1;0;visible;Servilletas Elegante 150u 32x31.5 Prem.945;;;;taxable;;1;;;0;0;;;;;1;;;1095;Sin Categoria;;;;;;;;;;;;0
5108;simple;3034;elegante;1;0;visible;elegante;;;;taxable;;1;;;0;0;;;;;1;;;0;Sin Categoria;;;;;;;;;;;;0
5109;simple;3035;Vinagre Manzana Molto 500cc x12;1;0;visible;Vinagre Manzana Molto 500cc x12;;;;taxable;;1;;;0;0;;;;;1;;;699;Sin Categoria;;;;;;;;;;;;0
5110;simple;3036;Vinagre Vino Molto x 1Lt;1;0;visible;Vinagre Vino Molto x 1Lt;;;;taxable;;1;;;0;0;;;;;1;;;40;Sin Categoria;;;;;;;;;;;;0
5111;simple;3046;Wass. Pomada 60gr x6 Negro;1;0;visible;Wass. Pomada 60gr x6 Negro;;;;taxable;;1;;;0;0;;;;;1;;;1310;Limpieza;;;;;;;;;;;;0
5112;simple;3047;Pan Dulce Colonial x 700 grs x8;1;0;visible;Pan Dulce Colonial x 700 grs;;;;taxable;;1;;;0;0;;;;;1;;;2220;Sin Categoria;;;;;;;;;;;;0
5113;simple;3048;Palitos Salados x65 grs;1;0;visible;Palitos Salados x65 grs;;;;taxable;;1;;;0;0;;;;;1;;;42;Comestible;;;;;;;;;;;;0
5114;simple;3052;K78 Lava Autos 500 cc (15);1;0;visible;K78 Lava Autos 500 cc (15);;;;taxable;;1;;;0;0;;;;;1;;;145;Cosmetica;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/Screenshot_170.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/Screenshot_169.png;;;;;;;;;0
5115;simple;3053;K78 Silicona Multiuso Aromat. 600cc (15);1;0;visible;K78 Silicona Multiuso Aromat. 600cc (15);;;;taxable;;1;;;0;0;;;;;1;;;469;Cosmetica;;;;;;;;;;;;0
5116;simple;3054;Esponja ac. inoxidable Flexol 15grs x24 (10);1;0;visible;Esponja ac. inoxidable Flexol 15grs x24 (10);;;;taxable;;1;;;0;0;;;;;1;;;560;Limpieza;;;;;;;;;;;;0
5117;simple;3055;Esponja ac. inoxidable Flexol 30grs x12 (12);1;0;visible;Esponja ac. inoxidable Flexol 30grs x12 (12);;;;taxable;;1;;;0;0;;;;;1;;;560;Limpieza;;;;;;;;;;;;0
5118;simple;3056;NP Set Perchas Cuelga Zapatillas x3;1;0;visible;NP Set Perchas Cuelga Zapatillas x3;;;;taxable;;1;;;0;0;;;;;1;;;60;Varios;;;;;;;;;;;;0
5119;simple;3057;NP Rallador Hexagonal;1;0;visible;NP Rallador Hexagonal;;;;taxable;;1;;;0;0;;;;;1;;;324;Varios;;;;;;;;;;;;0
5120;simple;3058;NP Guante afelpado de Goma XL x12;1;0;visible;NP Guante afelpado de Goma XL x12;;;;taxable;;1;;;0;0;;;;;1;;;1140;Varios;;;;;;;;;;;;0
5121;simple;3059;Fresh-dent Enj.Bucal Menta 250ml;1;0;visible;Fresh-dent Enj.Bucal Menta 250ml;;;;taxable;;1;;;0;0;;;;;1;;;84;Sin Categoria;;;;;;;;;;;;0
5122;simple;3061;NP Cepillo Lava Jean Ovalado (12);1;0;visible;NP Cepillo Lava Jean Ovalado (12);;;;taxable;;1;;;0;0;;;;;1;;;95;Varios;;;;;;;;;;;;0
5123;simple;3062;NP Cepillo Limpia Parrilla 3 Funciones;1;0;visible;NP Cepillo Limpia Parrilla 3 Funciones;;;;taxable;;1;;;0;0;;;;;1;;;158;Varios;;;;;;;;;;;;0
5124;simple;3077;LM Jabon Blanco Argentino 40x200 grs;1;0;visible;LM Jabon Blanco Argentino 40x200 grs;;;;taxable;;1;;;0;0;;;;;1;;;1030;Limpieza;;;;;;;;;;;;0
5125;simple;3079;LM Jabon Tocador Argentino 3x80grs x15;1;0;visible;LM Jabon Tocador Argentino 3x80grs x15;;;;taxable;;1;;;0;0;;;;;1;;;940;Perfumeria;;;;;;;;;;;;0
5126;simple;3081;LM Jabon Toc. St Tropez Blanco 125grs x60;1;0;visible;LM Jabon Toc. St Tropez Blanco 125grs x60;;;;taxable;;1;;;0;0;;;;;1;;;1965;Perfumeria;;;;;;;;;;;;0
5127;simple;3082;LM Jabon Toc. St Tropez Rosa 125grs x60;1;0;visible;LM Jabon Toc. St Tropez Rosa 125grs x60;;;;taxable;;1;;;0;0;;;;;1;;;1965;Perfumeria;;;;;;;;;;;;0
5128;simple;3083;LM Jabon Toc. St Tropez B/Prima.125grs x60;1;0;visible;LM Jabon Toc. St Tropez B/Prima.125grs x60;;;;taxable;;1;;;0;0;;;;;1;;;1965;Perfumeria;;;;;;;;;;;;0
5129;simple;3084;LM Jabon Toc. St. Tropez Fre.Mar 125grs x60;1;0;visible;LM Jabon Toc. St. Tropez Fre.Mar 125grs x60;;;;taxable;;1;;;0;0;;;;;1;;;1965;Perfumeria;;;;;;;;;;;;0
5130;simple;3085;LM Jabon Toc. St.Tropez Hidr.Int. 125grs x60;1;0;visible;LM Jabon Toc. St.Tropez Hidr.Int. 125grs x60;;;;taxable;;1;;;0;0;;;;;1;;;1965;Perfumeria;;;;;;;;;;;;0
5131;simple;3088;NP Limpiavidrios Metal.C/Mango Plastico;1;0;visible;NP Limpiavidrios Metal.C/Mango Plastico;;;;taxable;;1;;;0;0;;;;;1;;;340;Varios;;;;;;;;;;;;0
5132;simple;3089;NP Paño Microfibra x12;1;0;visible;NP Pa?o Microfibra x12;;;;taxable;;1;;;0;0;;;;;1;;;1530;Varios;;;;;;;;;;;;0
5133;simple;3090;NP Cortina Liviana en tiritas;1;0;visible;NP Cortina Liviana en tiritas;;;;taxable;;1;;;0;0;;;;;1;;;253;Varios;;;;;;;;;;;;0
5134;simple;3096;Domi Alguicida x 4.5 Lts;1;0;visible;Domi Alguicida x 4.5 Lts;;;;taxable;;1;;;0;0;;;;;1;;;650;Varios;;;;;;;;;;;;0
5135;simple;3097;Domi Trata. Agua Granulado x 1Kg;1;0;visible;Domi Trata. Agua Granulado x 1Kg;;;;taxable;;1;;;0;0;;;;;1;;;532;Sin Categoria;;;;;;;;;;;;0
5136;simple;3098;Domi Jabon toc. liquido Creme x4.5 lts;1;0;visible;Domi Jabon toc. liquido Creme x4.5 lts;;;;taxable;;1;;;0;0;;;;;1;;;499;Varios;;;;;;;;;;;;0
5137;simple;3099;Domi Jabon toc. liquido Citrico x 4.5 lts;1;0;visible;Domi Jabon toc. liquido Citrico x 4.5 lts;;;;taxable;;1;;;0;0;;;;;1;;;450;Varios;;;;;;;;;;;;0
5138;simple;3100;Domi Jabon toc. liquido Floral x4.5 lts;1;0;visible;Domi Jabon toc. liquido Floral x4.5 lts;;;;taxable;;1;;;0;0;;;;;1;;;450;Varios;;;;;;;;;;;;0
5139;simple;3101;Domi Jabon toc. liquido Hierbas x4.5 lts;1;0;visible;Domi Jabon toc. liquido Hierbas x4.5 lts;;;;taxable;;1;;;0;0;;;;;1;;;450;Limpieza;;;;;;;;;;;;0
5140;simple;3104;Domi Liq.Limp. Destapacañerias x10Lts;1;0;visible;Domi Liq.Limp. Destapaca?erias x10Lts;;;;taxable;;1;;;0;0;;;;;1;;;1300;Limpieza;;;;;;;;;;;;0
5141;simple;3105;Domi Liq.Desod. Amb.Citronella Plus x1lt;1;0;visible;Domi Liq.Desod. Amb.Citronella Plus x1lt;;;;taxable;;1;;;0;0;;;;;1;;;779;Limpieza;;;;;;;;;;;;0
5142;simple;3146;NP Fuenton Tinaja Ovalado 42 Lts;1;0;visible;NP Fuenton Tinaja Ovalado 42 Lts;;;;taxable;;1;;;0;0;;;;;1;;;774;Varios;;;;;;;;;;;;0
5143;simple;3147;NP Jarra Plastica 1 Lt;1;0;visible;NP Jarrita 1 Lt;;;;taxable;;1;;;0;0;;;;;1;;;80;Varios;;;;;;;;;;;;0
5144;simple;3152;Desinf. Lysoform Frutal aero x12;1;0;visible;Desinf. Lysoform Frutal aero x12;;;;taxable;;1;;;0;0;;;;;1;;;1980;Sin Categoria;;;;;;;;;;;;0
5145;simple;3153;Glade Discos Marina Full (12);1;0;visible;Glade Discos Marina Full (12);;;;taxable;;1;;;0;0;;;;;1;;;275;Sin Categoria;;;;;;;;;;;;0
5146;simple;3154;Glade Discos Marina Rto (24);1;0;visible;Glade Discos Marina Rto (24);;;;taxable;;1;;;0;0;;;;;1;;;220;Sin Categoria;;;;;;;;;;;;0
5147;simple;3157;ALGABO Sally Sh 200ml (12);1;0;visible;ALGABO Sally Sh 200ml (12);;;;taxable;;1;;;0;0;;;;;1;;;130;Perfumeria;;;;;;;;;;;;0
5148;simple;3169;Kiar Lamp. Led 7W x10;1;0;visible;Kiar Lamp. Led 7W x10;;;;taxable;;1;;;0;0;;;;;1;;;700;Varios;;;;;;;;;;;;0
5149;simple;3170;Kiar Lamp. Led 9W x10;1;0;visible;Kiar Lamp. Led 9W x10;;;;taxable;;1;;;0;0;;;;;1;;;810;Varios;;;;;;;;;;;;0
5150;simple;3171;Kiar Lamp. Led 12W x10;1;0;visible;Kiar Lamp. Led 12W x10;;;;taxable;;1;;;0;0;;;;;1;;;1000;Varios;;;;;;;;;;;;0
5151;simple;3177;ALGABO Bolso Victoria;1;0;visible;ALGABO Bolso Victoria;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
5152;simple;3178;ALGABO Spiderman col. 60ml C/Est;1;0;visible;ALGABO Spiderman col. 60ml C/Est;;;;taxable;;1;;;0;0;;;;;1;;;190;Perfumeria;;;;;;;;;;;;0
5153;simple;3179;ALGABO Spiderman sh.2D 350ml;1;0;visible;ALGABO Spiderman sh.2D 350ml;;;;taxable;;1;;;0;0;;;;;1;;;410;Perfumeria;;;;;;;;;;;;0
5154;simple;3180;ALGABO Alcohol gel x300 coco;1;0;visible;ALGABO Alcohol gel x300 coco;;;;taxable;;1;;;0;0;;;;;1;;;140;Perfumeria;;;;;;;;;;;;0
5155;simple;3183;ALGABO Deo. Pedico zapatilla aero (12);1;0;visible;ALGABO Deo. Pedico zapatilla aero (12);;;;taxable;;1;;;0;0;;;;;1;;;125;Perfumeria;;;;;;;;;;;;0
5156;simple;3185;ALGABO Baby T/Hum. Wipes x100 C/T (18);1;0;visible;ALGABO Baby T/Hum. Wipes x100 C/T (18);;;;taxable;;1;;;0;0;;;;;1;;;266;Perfumeria;;;;;;;;;;;;0
5157;simple;3187;ALGABO Route 66 Traveler 100ml;1;0;visible;ALGABO Route 66 Traveler 100ml;;;;taxable;;1;;;0;0;;;;;1;;;237;Perfumeria;;;;;;;;;;;;0
5158;simple;3188;CRIVEA  Block x mochila (24);1;0;visible;CRIVEA  Block x mochila (24);;;;taxable;;1;;;0;0;;;;;1;;;115;Limpieza;;;;;;;;;;;;0
5159;simple;3193;BIC Resaltador Naranja x10;1;0;visible;BIC Resaltador Naranja x10;;;;taxable;;1;;;0;0;;;;;1;;;517;Libreria;;;;;;;;;;;;0
5160;simple;3194;BIC Resaltador cil. Amarillo x12;1;0;visible;BIC Resaltador cil. Amarillo x12;;;;taxable;;1;;;0;0;;;;;1;;;501;Libreria;;;;;;;;;;;;0
5161;simple;3195;BIC Resaltador cil. Rosa x12;1;0;visible;BIC Resaltador cil. Rosa x12;;;;taxable;;1;;;0;0;;;;;1;;;501;Libreria;;;;;;;;;;;;0
5162;simple;3196;BIC Resaltador cil. Verde x12;1;0;visible;BIC Resaltador cil. Verde x12;;;;taxable;;1;;;0;0;;;;;1;;;501;Libreria;;;;;;;;;;;;0
5163;simple;3197;Kiar Lamp. Led 50W;1;0;visible;Kiar Lamp. Led 50W;;;;taxable;;1;;;0;0;;;;;1;;;690;Bazar;;;;;;;;;;;;0
5164;simple;3201;Astro Jabon Pan Verde Flow x48;1;0;visible;Astro Jabon Pan Verde Flow x48;;;;taxable;;1;;;0;0;;;;;1;;;690;Limpieza;;;;;;;;;;;;0
5165;simple;3202;Astro Jabon Pan Bco. 24x150 grs.;1;0;visible;Astro Jabon Pan Bco. 24x150 grs.;;;;taxable;;1;;;0;0;;;;;1;;;370;Limpieza;;;;;;;;;;;;0
5166;simple;3204;Fosforos Tres Patitos Exhibidor x920;1;0;visible;Fosforos Tres Patitos Exhibidor x920;;;;taxable;;1;;;0;0;;;;;1;;;300;Limpieza;;;;;;;;;;;;0
5167;simple;3205;Hig. Camping bco.4x30m;1;0;visible;Hig. Camping bco.4x30m;;;;taxable;;1;;;0;0;;;;;1;;;650;Limpieza;;;;;;;;;;;;0
5168;simple;3207;FL Jarra 3Lts;1;0;visible;FL Jarra 3Lts;;;;taxable;;1;;;0;0;;;;;1;;;263;Bazar;;;;;;;;;;;;0
5169;simple;3217;Klein Hondas Plasticas x 10;1;0;visible;Klein Hondas Plasticas x 10;;;;taxable;;1;;;0;0;;;;;1;;;898;Varios;;;;;;;;;;;;0
5170;simple;3219;LIFE-QUALITY Gel cap.x 150 FF;1;0;visible;LIFE-QUALITY Gel cap.x 150 FF;;;;taxable;;1;;;0;0;;;;;1;;;58;Perfumeria;;;;;;;;;;;;0
5171;simple;3223;Desinf. Lysoform 285cc Original Aero x12;1;0;visible;Desinf. Lysoform 285cc Original Aero x12;;;;taxable;;1;;;0;0;;;;;1;;;1750;Sin Categoria;;;;;;;;;;;;0
5172;simple;3224;Desinf. Lysoform 285cc Bebe Aero x12;1;0;visible;Desinf. Lysoform 285cc Bebe Aero x12;;;;taxable;;1;;;0;0;;;;;1;;;1750;Sin Categoria;;;;;;;;;;;;0
5173;simple;3226;Glade Canasta Liq.Ap.Lavanda (12);1;0;visible;Glade Canasta Liq.Ap.Lavanda (12);;;;taxable;;1;;;0;0;;;;;1;;;278;Sin Categoria;;;;;;;;;;;;0
5174;simple;3227;Glade Canasta Liq. I Love You;1;0;visible;Glade Canasta Liq. I Love You;;;;taxable;;1;;;0;0;;;;;1;;;278;Sin Categoria;;;;;;;;;;;;0
5175;simple;3228;Glade Canasta Liq.Rto. I Love You (12);1;0;visible;Glade Canasta Liq.Rto. I Love You (12);;;;taxable;;1;;;0;0;;;;;1;;;232;Sin Categoria;;;;;;;;;;;;0
5176;simple;3229;Lysoform Gel C/Lavandina x 450 cc;1;0;visible;Lysoform Gel C/Lavandina x 450 cc;;;;taxable;;1;;;0;0;;;;;1;;;165;Sin Categoria;;;;;;;;;;;;0
5177;simple;3239;Durax Vaso Bco. Pampa x48;1;0;visible;Durax Vaso Bco. Pampa x48;;;;taxable;;1;;;0;0;;;;;1;;;3400;Bazar;;;;;;;;;;;;0
5178;simple;3240;Pa?al Babysec Ultraprot. 10u M x18;1;0;visible;Pa?al Babysec Ultraprot. 10u M x18;;;;taxable;;1;;;0;0;;;;;1;;;1710;Perfumeria;;;;;;;;;;;;0
5179;simple;3241;Pa?al Babysec Ultraprot. 8u XG x15;1;0;visible;Pa?al Babysec Ultraprot. 8u XG x15;;;;taxable;;1;;;0;0;;;;;1;;;1425;Perfumeria;;;;;;;;;;;;0
5180;simple;3242;Pa?al Babysec Ultraprot. 8u XXG x15;1;0;visible;Pa?al Babysec Ultraprot. 8u XXG x15;;;;taxable;;1;;;0;0;;;;;1;;;1425;Perfumeria;;;;;;;;;;;;0
5181;simple;3243;Borrador goma L/T;1;0;visible;Borrador goma L/T;;;;taxable;;1;;;0;0;;;;;1;;;290;Libreria;;;;;;;;;;;;0
5182;simple;3244;ALGABO Baby Hisopos x 55 unid. (24);1;0;visible;ALGABO Baby Hisopos x 55 unid. (24);;;;taxable;;1;;;0;0;;;;;1;;;105;Perfumeria;;;;;;;;;;;;0
5183;simple;3245;ALGABO H.Kitty Colonia c/estuche 60ml (12);1;0;visible;ALGABO H.Kitty Colonia 60ml;;;;taxable;;1;;;0;0;;;;;1;;;215;Perfumeria;;;;;;;;;;;;0
5184;simple;3246;ALGABO Sally Unicornio Colonia x 100 ml;1;0;visible;ALGABO Sally Unicornio Colonia x 100 ml;;;;taxable;;1;;;0;0;;;;;1;;;335;Sin Categoria;;;;;;;;;;;;0
5185;simple;3247;ALGABO H.Kitty Body Splash c/Estuche 60ml;1;0;visible;ALGABO H.Kitty Body Splash c/Estuche 60ml;;;;taxable;;1;;;0;0;;;;;1;;;142;Sin Categoria;;;;;;;;;;;;0
5186;simple;3249;ALGABO Baby Jabon Liq. X200ml c/val (12);1;0;visible;ALGABO Baby Jabon Liq. X200ml c/val (12);;;;taxable;;1;;;0;0;;;;;1;;;120;Perfumeria;;;;;;;;;;;;0
5187;simple;3250;ALGABO Col.x750 Inglesa;1;0;visible;ALGABO Col.x750 Inglesa;;;;taxable;;1;;;0;0;;;;;1;;;239;Perfumeria;;;;;;;;;;;;0
5188;simple;3252;ALGABO Sh. x400ml Coco y Leche;1;0;visible;ALGABO Sh. x400ml Coco y Leche;;;;taxable;;1;;;0;0;;;;;1;;;100;Perfumeria;;;;;;;;;;;;0
5189;simple;3253;ALGABO Sh. x400ml Manz. y Magnolia;1;0;visible;ALGABO Sh. x400ml Manz. y Magnolia;;;;taxable;;1;;;0;0;;;;;1;;;100;Perfumeria;;;;;;;;;;;;0
